Type,Title,eclrow15,Content16,eclrow11,Content12,Image
 Bosch , 7736502968 ,Annual fuel consumption, -,Annual electricity consumption , 641,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-LightOrange.png
 Electrolux , GYB00816DT 945115314 ,Annual fuel consumption, -,Annual electricity consumption , 534,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 CLAGE , 1500-17220 ,Annual fuel consumption, -,Annual electricity consumption , 476,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 CLAGE , 1500-17243 ,Annual fuel consumption, -,Annual electricity consumption , 476,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 CLAGE , 1500-160046 ,Annual fuel consumption, -,Annual electricity consumption , 477,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 STIEBEL ELTRON , SHC 10 ,Annual fuel consumption, -,Annual electricity consumption , 515,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 STIEBEL ELTRON , SHC 15 Stiebel ,Annual fuel consumption, -,Annual electricity consumption , 516,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 CLAGE , 1500-160036 ,Annual fuel consumption, -,Annual electricity consumption , 477,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 CLAGE , 1500-160066 ,Annual fuel consumption, -,Annual electricity consumption , 480,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 ATLANTIC , 053007 ,Annual fuel consumption, -,Annual electricity consumption , 1 423,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Junkers , 7703311078 ,Annual fuel consumption, 18,Annual electricity consumption , 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Junkers , 7703311079 ,Annual fuel consumption, 22,Annual electricity consumption , 56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Junkers , 7736502891 ,Annual fuel consumption, -,Annual electricity consumption , 521,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Junkers , 7736502890 ,Annual fuel consumption, -,Annual electricity consumption , 521,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 JÄSPI ," VLK-60          2,0 KW R0 ",Annual fuel consumption, -,Annual electricity consumption , 1 401,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 ATLANTIC , 861263 ,Annual fuel consumption, -,Annual electricity consumption , 2 749,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 ATLANTIC , 851233 ,Annual fuel consumption, -,Annual electricity consumption , 2 699,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 ATLANTIC , 841242 ,Annual fuel consumption, -,Annual electricity consumption , 1 389,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 JÄSPI ," VLM-500          6,0 KW R0 ",Annual fuel consumption, -,Annual electricity consumption , 4 469,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 ARISTON , NEXT EVO OFT 14 NG PIB EU 3632168 ,Annual fuel consumption, 12,Annual electricity consumption , 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Chaffoteaux , AVENIR PLUS SFT 16 NG EU 3632174 ,Annual fuel consumption, 18,Annual electricity consumption , 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Chaffoteaux , AVENIR PLUS SFT 14 NG EU 3632172 ,Annual fuel consumption, 12,Annual electricity consumption , 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 ARISTON , NEXT EVO SFT 16 NG EU 3632165 ,Annual fuel consumption, 18,Annual electricity consumption , 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 ARISTON , NEXT EVO OFT 11 NG PIB EU 3632167 ,Annual fuel consumption, 6,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Chaffoteaux , AVENIR PLUS SFT 16 LPG EU 3632173 ,Annual fuel consumption, 18,Annual electricity consumption , 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Chaffoteaux , AVENIR PLUS SFT 11 LPG EU 3632169 ,Annual fuel consumption, 6,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Chaffoteaux , AVENIR PLUS SFT 14 LPG EU 3632171 ,Annual fuel consumption, 12,Annual electricity consumption , 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 ARISTON , NEXT EVO SFT 11 NG EU 3632161 ,Annual fuel consumption, 6,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 ARISTON , NEXT EVO OFT 11 LPG PIB EU 3632166 ,Annual fuel consumption, 6,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 ARISTON , NEXT EVO SFT 11 LPG EU 3632160 ,Annual fuel consumption, 6,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Chaffoteaux , AVENIR PLUS SFT 11 NG EU 3632170 ,Annual fuel consumption, 6,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 ARISTON , NEXT EVO SFT 16 LPG EU 3632164 ,Annual fuel consumption, 18,Annual electricity consumption , 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 THERMOR , 265101 ,Annual fuel consumption, -,Annual electricity consumption , 2 750,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 THERMOR , 265100 ,Annual fuel consumption, -,Annual electricity consumption , 2 589,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 JÄSPI ," VLK-15          2,0 KW R0 ",Annual fuel consumption, -,Annual electricity consumption , 562,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-100 S FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 2 706,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 THERMOR , 241150 ,Annual fuel consumption, -,Annual electricity consumption , 1 373,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , POWER-30 R0 ,Annual fuel consumption, -,Annual electricity consumption , 536,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , POWER-100 R0 ,Annual fuel consumption, -,Annual electricity consumption , 2 686,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-160 S FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 392,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-300 SPACE FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 269,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-300 K FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 291,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 JÄSPI ," VLK-100         2,0 KW R0 ",Annual fuel consumption, -,Annual electricity consumption , 2 686,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 JÄSPI ," VLK-160         3,0 KW R0 ",Annual fuel consumption, -,Annual electricity consumption , 4 275,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-270 S FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 269,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , POWER-60 R0 ,Annual fuel consumption, -,Annual electricity consumption , 1 401,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLS-160 S FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 2 753,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-220 S FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 408,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-300 S FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 344,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLS-220 S FOCUS 3KW R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 362,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLM-200 K FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 275,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 JÄSPI ," VLM-300 K      3,0 KW R0 ",Annual fuel consumption, -,Annual electricity consumption , 4 291,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , POWER-15 R0 ,Annual fuel consumption, -,Annual electricity consumption , 562,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 FOCUS , VLS-300 S FOCUS 3KW R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 489,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-LightOrange.png
 FOCUS , VLM-500 S FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 469,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 FOCUS , VLM-160 K FOCUS R0 ,Annual fuel consumption, -,Annual electricity consumption , 4 511,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 CLAGE , 1500-160032 ,Annual fuel consumption, -,Annual electricity consumption , 477,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 ATLANTIC , 861265 ,Annual fuel consumption, -,Annual electricity consumption , 2 760,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 ATLANTIC , 851225 ,Annual fuel consumption, -,Annual electricity consumption , 2 714,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 ATLANTIC , 841244 ,Annual fuel consumption, -,Annual electricity consumption , 1 416,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 KOSPEL S.A. , PPE1 - 9/11/12/15 ,Annual fuel consumption, -,Annual electricity consumption , 470,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 KOSPEL S.A. , PPE1 - 27 ,Annual fuel consumption, -,Annual electricity consumption , 468,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 KOSPEL S.A. , PPE1 - 17/18/21/24 ,Annual fuel consumption, -,Annual electricity consumption , 470,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 JÄSPI ," VLM-200 K      3,0 KW R0 ",Annual fuel consumption, -,Annual electricity consumption , 4 275,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 STIEBEL ELTRON , WWK 301 electronic SOL ,Annual electricity consumption , 1 085,Water heating energy efficiency, 154,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png
 STIEBEL ELTRON , WWK 300 electronic SOL ,Annual electricity consumption , 1 166,Water heating energy efficiency, 144,https://eprel.ec.europa.eu/assets/images/label/thumbnails/AP-Left-DarkGreen.png
 THERMOR , 297025 ,Annual electricity consumption , 856,Water heating energy efficiency, 120,https://eprel.ec.europa.eu/assets/images/label/thumbnails/undefined
 ATLANTIC , 235306 ,Annual fuel consumption, -,Annual electricity consumption , 2 589,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 ATLANTIC , 235307 ,Annual fuel consumption, -,Annual electricity consumption , 2 750,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Bosch , 7736502636 ,Annual fuel consumption, 18,Annual electricity consumption , 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502634 ,Annual fuel consumption, 6,Annual electricity consumption , 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502637 ,Annual fuel consumption, 18,Annual electricity consumption , 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502635 ,Annual fuel consumption, 6,Annual electricity consumption , 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502647 ,Annual fuel consumption, 7,Annual electricity consumption , 38,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502633 ,Annual fuel consumption, 7,Annual electricity consumption , -,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502644 ,Annual fuel consumption, 12,Annual electricity consumption , 31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502645 ,Annual fuel consumption, 12,Annual electricity consumption , 31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502631 ,Annual fuel consumption, 7,Annual electricity consumption , -,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502643 ,Annual fuel consumption, 7,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Bosch , 7736502642 ,Annual fuel consumption, 7,Annual electricity consumption , 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 OLYMPIC , 892211 ,Annual fuel consumption, -,Annual electricity consumption , 2 722,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Junkers , 7736502524 ,Annual fuel consumption, 7,Annual electricity consumption , -,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 Junkers , 7736502523 ,Annual fuel consumption, 6,Annual electricity consumption , -,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-MediumGreen.png
 ELDOM , 72428 ,Annual fuel consumption, -,Annual electricity consumption , 1 329,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Junkers , 7736502713 ,Annual fuel consumption, -,Annual electricity consumption , 2 753,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Bosch , 7736502724 ,Annual fuel consumption, -,Annual electricity consumption , 2 652,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Junkers , 7736502710 ,Annual fuel consumption, -,Annual electricity consumption , 574,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Vulcano , 7736502719 ,Annual fuel consumption, -,Annual electricity consumption , 2 652,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Bosch , 7736502723 ,Annual fuel consumption, -,Annual electricity consumption , 2 753,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Junkers , 7736502714 ,Annual fuel consumption, -,Annual electricity consumption , 2 652,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Bosch , 7736502721 ,Annual fuel consumption, -,Annual electricity consumption , 1 358,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Junkers , 7736502712 ,Annual fuel consumption, -,Annual electricity consumption , 1 418,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Bosch , 7736502722 ,Annual fuel consumption, -,Annual electricity consumption , 1 418,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Vulcano , 7736502718 ,Annual fuel consumption, -,Annual electricity consumption , 2 753,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Vulcano , 7736502716 ,Annual fuel consumption, -,Annual electricity consumption , 1 358,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Vulcano , 7736502715 ,Annual fuel consumption, -,Annual electricity consumption , 574,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Vulcano , 7736502717 ,Annual fuel consumption, -,Annual electricity consumption , 1 418,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Bosch , 7736502720 ,Annual fuel consumption, -,Annual electricity consumption , 574,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 Junkers , 7736502711 ,Annual fuel consumption, -,Annual electricity consumption , 1 358,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-Yellow.png
 CLAGE , 1500-17006 ,Annual fuel consumption, -,Annual electricity consumption , 479,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
 CLAGE , 1500-16003 ,Annual fuel consumption, -,Annual electricity consumption , 477,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen.png
