Type,Title,eclrow,Content,eclrow2,eclrow3,eclrow5,eclrow6,eclrow7,eclrow8,eclrow9,eclrow10,Image
 HPO , BN202213120007 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202213120015 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202213120041 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202213120055 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120057 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120059 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120061 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202213120072 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120079 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120090 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120096 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120097 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202213120104 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN202213120141 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202213120151 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202213120180 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120035 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120037 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202217120038 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120056 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120070 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120082 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202217120110 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202217120111 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120126 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120146 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120180 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120207 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120214 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202217120250 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120252 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217120258 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN202217224442C ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202222120003 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Silko , BN202222120030 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Olis , BN202222120038 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202222120137 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN2047013942 ,Annual energy consumption, 1 059, kWh/annum ,Volume (Chilled), 495, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 HPO , BN2048013953 ,Annual energy consumption, 1 059, kWh/annum ,Volume (Chilled), 495, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Mareno , BN2047020703 ,Annual energy consumption, 2 683, kWh/annum ,Volume (Chilled), 0, Liters ,Volume (Frozen), 495,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN20AC232901 ,Annual energy consumption, 1 522, kWh/annum ,Volume (Chilled), 980, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120199 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN2043020205 ,Annual energy consumption, 2 796, kWh/annum ,Volume (Chilled), 0, Liters ,Volume (Frozen), 470,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN2043021600 ,Annual energy consumption, 2 796, kWh/annum ,Volume (Chilled), 0, Liters ,Volume (Frozen), 470,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN2088210150 ,Annual energy consumption, 807, kWh/annum ,Volume (Chilled), 300, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN20AC200101 ,Annual energy consumption, 1 522, kWh/annum ,Volume (Chilled), 980, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202213120081 ,Annual energy consumption, 1 595, kWh/annum ,Volume (Chilled), 182, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120041 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120062 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120153 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN202217120157 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN202217120176 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN2047021235 ,Annual energy consumption, 2 683, kWh/annum ,Volume (Chilled), 0, Liters ,Volume (Frozen), 495,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN2048010235 ,Annual energy consumption, 931, kWh/annum ,Volume (Chilled), 495, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN26KI500214500 ,Annual energy consumption, 2 478, kWh/annum ,Volume (Chilled), 0, Liters ,Volume (Frozen), 170,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120107 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120136 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120132 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120145 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120166 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120172 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120188 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120186 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120191 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN202217120196 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN202217120209 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN202217120211 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217120240 ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217221121ECP ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217224122ECP ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202217224422ECP ,Annual energy consumption, 1 810, kWh/annum ,Volume (Chilled), 273, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202222120001 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202222120008 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202222120014 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202222120018 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202222120065 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN202222120086 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN202222120094 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN202222120108 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN202222120111 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN202222120158 ,Annual energy consumption, 2 037, kWh/annum ,Volume (Chilled), 364, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Hiber , BN2040200635 ,Annual energy consumption, 1 522, kWh/annum ,Volume (Chilled), 980, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN20430202IH ,Annual energy consumption, 2 796, kWh/annum ,Volume (Chilled), 0, Liters ,Volume (Frozen), 470,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Friulinox , BN20430202JP ,Annual energy consumption, 2 796, kWh/annum ,Volume (Chilled), 0, Liters ,Volume (Frozen), 470,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN2044000101 ,Annual energy consumption, 686, kWh/annum ,Volume (Chilled), 240, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Polaris , BN2047010135 ,Annual energy consumption, 1 059, kWh/annum ,Volume (Chilled), 495, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
 Nordcap , BN2047011203 ,Annual energy consumption, 1 059, kWh/annum ,Volume (Chilled), 495, Liters ,Volume (Frozen), 0,Climate class, 5 (40ºC - 40%),https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow.png
