Type,Title,eclrow,Content,eclrow7,Content8,Image
 Sararoom , B09L8B6Q31 ZT0000903 20W ,Useful luminous flux, 1 500,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 FSL , FSCL45 13W 4000K  ,Useful luminous flux, 1 134,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 FTNOUS , FT-CL-W7 ,Useful luminous flux, 500,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 FSL , FSCL45 24W 3000K ,Useful luminous flux, 2 175,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bellanny , B09HJYCNFP ZO0173000 C7 UT 300W ,Useful luminous flux, 30 000,Energy consumption in on-mode, 300,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577440 ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577365 ,Useful luminous flux, 350,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL171102 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL171202 ,Useful luminous flux, 900,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL171203 ,Useful luminous flux, 900,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ELECTRUM , LUA IN MT ,Useful luminous flux, 1 413,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Kingfisher Int. Prod. B.V. , 5059340285887 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 REDLED , 20618 ,Useful luminous flux, 1 850,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 64010 ,Useful luminous flux, 1 280,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 61042 ,Useful luminous flux, 1 280,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 65754 ,Useful luminous flux, 2 830,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 63478 ,Useful luminous flux, 1 270,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 63472 ,Useful luminous flux, 1 270,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Fischer & Honsel GmbH , 201051 ,Useful luminous flux, 850,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 MiLEDo , GRUN v3 LED-20-B-SE ,Useful luminous flux, 1 570,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DOMOLETTI    , 19082L ,Useful luminous flux, 1 270,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML053A ,Useful luminous flux, 2 500,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Premium Living , 82270879 ,Useful luminous flux, 650,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lena Lighting S.A. , 653483 ,Useful luminous flux, 5 400,Energy consumption in on-mode, 60,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lena Lighting S.A. , 930553 ,Useful luminous flux, 3 600,Energy consumption in on-mode, 39,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 65768 ,Useful luminous flux, 2 830,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 65767 ,Useful luminous flux, 2 230,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 63396 ,Useful luminous flux, 1 270,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07PWP75YY ZD1403031 30W ,Useful luminous flux, 3 000,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07QRRSZWL ZO0173000 C7 UT 300W ,Useful luminous flux, 30 000,Energy consumption in on-mode, 300,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B09L8DB6MX ZT0000901 10W ,Useful luminous flux, 750,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B09L8CSDN9 ZT0000905 30W ,Useful luminous flux, 2 300,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 FSL , FSCL45 17W 4000K ,Useful luminous flux, 1 548,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B08DXKDDKB ZT3001022 D4 10w ,Useful luminous flux, 750,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 FSL , FSCL45 24W 4000K  ,Useful luminous flux, 2 195,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 STANDART  , CL280SP01 ,Useful luminous flux, 1 900,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 HAUSHALT , CL280CP01 ,Useful luminous flux, 1 900,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 HAUSHALT , CL220CP01-M  ,Useful luminous flux, 1 900,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577345 ,Useful luminous flux, 350,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 TuoFang , C35 LED-4W ,Useful luminous flux, 450,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Louis Poulsen , 5744167783 ,Useful luminous flux, 730,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL105106 ,Useful luminous flux, 211,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ALUSSO , DL-CSA60-015L ,Useful luminous flux, 1 378,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ALUSSO , DL-CSA35-006L ,Useful luminous flux, 617,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ALUSSO , DL-CSA25-004L ,Useful luminous flux, 480,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML050A ,Useful luminous flux, 1 850,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B097Y7ZC7X ZO0172600 C7 UT 100W ,Useful luminous flux, 3 380,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07RS8ZZ7D ZO0172800 C7 UT 200W ,Useful luminous flux, 11 300,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 FSL , FSCL45 17W 3000K ,Useful luminous flux, 1 528,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL171902 ,Useful luminous flux, 700,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 63155 ,Useful luminous flux, 1 280,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 MiLEDo , GRUN v3 LED-30-B-SE ,Useful luminous flux, 2 340,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 MiLEDo , GRUN v3 LED-50-B-SE ,Useful luminous flux, 4 000,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Livarno Home , HG08266B ,Useful luminous flux, 290,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lena Lighting S.A. , 930706 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07YRNXC2D ZT2102021 C6 UT 20W ,Useful luminous flux, 1 300,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07YRP7MNT ZT2103021 C6 UT 30W ,Useful luminous flux, 1 800,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07YRPRMHK ZT2105021 C6 UT 50W ,Useful luminous flux, 3 150,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07PFMHX9V ZD1504031 40W ,Useful luminous flux, 4 000,Energy consumption in on-mode, 40,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bellanny , B09HJKF4KM ZO0172600 C7 UT 100W ,Useful luminous flux, 3 380,Energy consumption in on-mode, 100,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bellanny , B09HKBZV6M ZO0172800 C7 UT 200W ,Useful luminous flux, 11 300,Energy consumption in on-mode, 200,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577350 ,Useful luminous flux, 300,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07XL85ZTW ZT3003022 D4 30W ,Useful luminous flux, 2 300,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577460 ,Useful luminous flux, 420,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 TuoFang , A60 LED-9W ,Useful luminous flux, 800,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL171103 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL105103 ,Useful luminous flux, 211,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Calex , 900009.1 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Kingfisher Int. Prod. B.V. , 5059340285894 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Fischer & Honsel GmbH , 200944 ,Useful luminous flux, 3 750,Energy consumption in on-mode, 33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ALUSSO , WL-YCR-030P ,Useful luminous flux, 2 824,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 MiLEDo , GRUN v3 LED-10-B-SE ,Useful luminous flux, 810,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Fischer & Honsel GmbH , 200965 ,Useful luminous flux, 2 500,Energy consumption in on-mode, 23,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Livarno Home , HG08633 ,Useful luminous flux, 800,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Livarno Home , HG08010 ,Useful luminous flux, 2 800,Energy consumption in on-mode, 30,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Livarno Home , HG08008 ,Useful luminous flux, 2 000,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL105104 ,Useful luminous flux, 211,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ROTALIANA SRL , EPREL 1100EN1288-7516-003 ,Useful luminous flux, 1 260,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ROTALIANA SRL , 1100EN1288-7516-004 ,Useful luminous flux, 1 260,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07RSWY23C ZD1302031 20W ,Useful luminous flux, 2 000,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B09J4BGYZ1 ZT3002022 D4 20W ,Useful luminous flux, 1 500,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Sararoom , B07XL8NKF2 ZT3002022 D4 20W ,Useful luminous flux, 1 500,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 STANDART , CL330CP01 ,Useful luminous flux, 2 600,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 STANDART , CL360CP03 ,Useful luminous flux, 3 900,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577360 ,Useful luminous flux, 320,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577450 ,Useful luminous flux, 400,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Unison , L577355 ,Useful luminous flux, 350,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 TuoFang , A60 LED-13W ,Useful luminous flux, 1 200,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 {enjoysimplicity}™ , EL105102 ,Useful luminous flux, 211,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ELECTRUM , LUA IN ADJ ,Useful luminous flux, 1 413,Energy consumption in on-mode, 19,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Fischer & Honsel GmbH , 201050 ,Useful luminous flux, 700,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 REDLED , 20619 ,Useful luminous flux, 1 850,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 62047 ,Useful luminous flux, 1 280,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Westinghouse  , 65755 ,Useful luminous flux, 2 830,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Nino Leuchten , 60223007 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 DOMOLETTI    , 19131L ,Useful luminous flux, 2 700,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 ALUSSO , DL-CSA80-020L ,Useful luminous flux, 2 068,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Livarno Home , HG08266A ,Useful luminous flux, 290,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 INTEC LIGHT , M-RIVA-7-EK ,Useful luminous flux, 575,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AVIDE , AHGU10WW-28W ,Useful luminous flux, 219,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 iGuzzini illuminazione S.p.A , 2.317.781.02 ,Useful luminous flux, 845,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 FLLI FRANCESCONI & C. SRL , 4505.00240.0103 ,Useful luminous flux, 448,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 {enjoysimplicity}™ , EL171201 ,Useful luminous flux, 830,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
