Type,Title,eclrow5,Content6,Image
 CONFORTEC , CF7020L ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 LG Electronics , F12WM7EN0D ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TELEFAC , TF7122L ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 LG Electronics , F2V3SLIM7 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TELEFAC , TF6110L ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CONFORTEC , CF6010L ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Siemens , WM14VE93 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Bosch , WAV28E93 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 48,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 WHIRLPOOL , FFB D95 BV IT ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 8458 WV UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 9258 WV SP ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 HOTPOINT/ARISTON , NF1044WK IT (2) ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 68,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Gram , WD 57014-50/1 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Arielli , AWM-6102N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 74,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 GRUNDIG , GW78941FG 7178542500 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Beko , B3W5942IW 7178542300 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 8258 BV PL ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB D85 V IT ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 Beko , WTV8835WC01 7145745500 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 62,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 HOTPOINT , NSWE 743U WS UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Arielli , AWM-5802N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 INDESIT , BWE 81485X WS SPT N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 8258 BV EE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 9458 WV EE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 9258 BV PT ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 8258 WV EE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFB 8458 BV EE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 WHIRLPOOL , FFD 8458 BCV EE ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 LG Electronics , F84V35WH ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Beko , WTV7742A1 7140441400 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Electrolux , EW7F6649Q5 914555241 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEQ96ES 914550533 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FSF70699 914550548 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 HOTPOINT , H8 W046SB UK ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW7F3946LS 914555239 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW7F6669Q6 914555242 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEBR169E 914550520 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEE945R 914550524 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FENS96E 914550540 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FBE49BSA 914550543 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW7F394BQ 914555238 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FQW965E2 914550551 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Beko , EPX9AIT 7001440067 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW7F6549Q4 914555243 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FQS966E2 914550513 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEA70690 914550514 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEE965R 914550523 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FE794CBS 914550537 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEC146R 914550545 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEC14SX 914550554 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEF80495 914550517 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW7F396KQ 914555245 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW7F3914RA 914555246 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEE945CA 914550522 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Electrolux , EW7F6449R8 914555244 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FL930EX 914550515 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEF80695 914550516 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FBE49BSCA 914550536 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FENS96AD 914550541 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEE942Q 914550534 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEG964E2 914550550 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L7FEE94SX 914550553 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 AEG , L6FBI84BW1 914913550 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 Electrolux , EW6F384R 914917275 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 INDESIT , BWA 81485X S UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6FBJ841P 914913563 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6FBN8600 914913548 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 LG Electronics , F6WV709S1W ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 58,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6FB84M 914913547 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6FB586CBS 914913549 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 INDESIT , BWA 81485X W UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6FBK84BW 914913244 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6FB86BGV 914913102 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 ASKO , WMC8947PI.S/R ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 INDESIT , BWE 91485X W UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 INDESIT , BWE 91485X WS EU N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 AEG , L6FBKIEL+ 914913243 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 HOOVER , HBWS 48D1ACE/-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 63,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Electrolux , EW8TN3562C 913148310 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 HOTPOINT , NSWR 944C GK UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 HOTPOINT , NSWF 944C GG UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 HOTPOINT , NSWM 944C GG UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 HOTPOINT , NSWR 944C WK UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 HOTPOINT , NSWF 944C W UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 65,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 OCEAN , WFO 1071 LQ FP 4 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BAUMATIC , BWI 147D4E/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HOTPOINT , NSWF 743U W UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HOTPOINT , NSWF 743U BS UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 HOTPOINT , NSWR 743U GK UK N ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BAUMATIC , BWI 148D4E/1-80 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 73,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 SABA , FL814L21W ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 83,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Candy , HCU1412TXMBBE/-S ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 WHIRLPOOL , FFB 8258 SBV SP ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 54,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 INVENTOR , GLXΤ0712 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 ROSIERES , OBWS69TWMCE/1-47 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Beko , WTV9835WC01 7145745600 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 57,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 Beko , WTV7825XCW1 7145745700 ,"Weighted energy consumption [per 100 cycles, eco 40-60 programme]", 59,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
